OrderID,OrderDate,ShipDate,CustomerID,Region,ProductID,Quantity,UnitPrice,Discount,Sales,Cost,Profit,Priority
515,2024-12-22,2024-12-26,CUST-0348,Central,148,5,201.59,0.15,856.76,725.15,131.61,High
516,2024-06-15,2024-06-19,CUST-0268,Central,25,6,837.8,0.1,4524.12,3808.2,715.92,Critical
517,2023-12-21,2023-12-31,CUST-0340,South,39,3,965.05,0.15,2460.88,2160.57,300.31,Low
518,2023-01-12,2023-01-20,CUST-0330,West,130,5,703.81,0.1,3167.14,2377.75,789.39,Medium
519,2023-03-18,2023-03-24,CUST-0385,South,83,5,208.13,0.0,1040.65,860.05,180.6,High
520,2023-02-21,,CUST-0260,West,141,7,758.93,0.1,4781.26,3239.32,1541.94,Medium
521,2023-03-22,2023-03-24,CUST-0236,South,147,18,963.63,0.1,15610.81,12848.4,2762.41,Critical
522,2024-04-02,2024-04-04,CUST-0162,East,128,6,405.61,0.0,2433.66,1633.32,800.34,Critical
523,2024-02-27,2024-02-29,CUST-0019,Central,141,13,758.93,0.0,9866.09,6015.88,3850.21,High
524,2024-06-04,2024-06-10,CUST-0288,West,117,7,255.38,0.05,1698.28,1477.42,220.86,Low
525,2023-08-17,2023-08-27,CUST-0233,North,144,5,802.82,0.15,3411.98,3136.0,275.98,Critical
526,2024-11-03,,CUST-0187,South,30,3,1205.36,0.0,3616.08,2332.95,1283.13,Low
527,2023-12-16,2023-12-22,CUST-0182,North,141,5,758.93,0.15,3225.45,2313.8,911.65,Low
528,2023-02-16,2023-02-18,CUST-0085,South,36,5,884.26,,3979.17,2647.5,1331.67,High
529,2024-09-17,2024-09-21,CUST-0101,West,31,2,930.3,0.1,1674.54,1348.26,326.28,Critical
530,2023-07-15,2023-07-16,CUST-0367,North,28,3,933.02,0.1,2519.15,1805.85,713.3,Low
531,2024-04-06,2024-04-14,CUST-0235,Central,130,6,703.81,0.0,4222.86,2853.3,1369.56,Low
532,2024-06-27,2024-07-07,CUST-0377,,142,13,889.09,0.1,10402.35,9795.11,607.24,Critical
533,2024-06-04,2024-06-07,CUST-0400,West,149,4,906.53,0.0,3626.12,2590.08,1036.04,Low
534,2024-02-01,2024-02-08,CUST-0337,,83,1,208.13,0.15,176.91,172.01,4.9,Critical
535,2024-09-15,2024-09-21,CUST-0355,West,71,1,207.35,0.1,186.62,130.41,56.21,High
536,2024-04-08,2024-04-17,CUST-0069,West,106,8,650.41,0.15,4422.79,4230.32,192.47,High
537,2024-12-19,2024-12-23,CUST-0281,North,142,1,889.09,0.0,889.09,753.47,135.62,Medium
538,2024-10-01,2024-10-04,CUST-0366,North,89,9,818.22,,7363.98,6188.22,1175.76,High
539,2024-12-28,2025-01-07,CUST-0060,North,144,7,802.82,,5057.77,4390.4,667.37,Critical
540,2024-11-21,2024-11-22,CUST-0383,Central,74,4,108.38,0.1,390.17,387.08,3.09,Low
541,2023-01-26,2023-01-30,CUST-0196,West,14,2,356.16,0.0,712.32,598.58,113.74,High
542,2023-06-14,2023-06-19,CUST-0147,North,38,4,749.04,0.0,2996.16,2287.16,709.0,Medium
543,2024-07-08,2024-07-18,CUST-0017,North,116,6,1098.97,0.0,6593.82,4309.68,2284.14,Medium
544,2024-10-24,2024-10-29,CUST-0288,South,61,1,845.7,0.15,718.84,768.82,-49.98,Low
545,2024-01-26,2024-01-27,CUST-0199,South,81,12,955.96,0.15,9750.79,8022.0,1728.79,Low
546,2023-09-15,2023-09-21,CUST-0104,Central,114,6,149.85,0.0,899.1,666.0,233.1,Medium
547,2023-07-18,2023-07-21,CUST-0151,South,46,6,109.14,0.0,654.84,492.36,162.48,Medium
548,2024-06-10,2024-06-15,CUST-0062,South,11,7,173.66,0.1,1094.06,1105.09,-11.03,High
549,2023-05-14,2023-05-20,CUST-0083,Central,66,12,476.28,0.0,5715.36,3835.8,1879.56,Critical
550,2024-12-27,2025-01-06,CUST-0080,East,40,5,59.25,0.05,281.44,279.5,1.94,Low
551,2024-10-02,2024-10-11,CUST-0316,North,126,8,662.32,0.15,4503.78,3463.12,1040.66,High
552,2023-03-16,2023-03-19,CUST-0363,North,135,2,199.75,0.0,399.5,366.52,32.98,Low
553,2024-06-01,2024-06-08,CUST-0082,South,140,15,864.58,0.15,11023.4,11579.25,-555.85,Low
554,2023-12-24,2023-12-30,CUST-0114,West,85,5,889.18,0.05,4223.6,3704.9,518.7,High
555,2023-08-12,2023-08-21,CUST-0386,Central,136,2,896.73,0.1,1614.11,1519.88,94.23,Low
556,2023-04-28,,CUST-0343,North,115,3,747.93,0.0,2243.79,1476.18,767.61,Medium
557,2023-02-10,2023-02-17,CUST-0350,North,98,1,10.46,0.0,10.46,6.34,4.12,High
558,2024-07-07,2024-07-13,CUST-0371,North,7,3,972.79,0.15,2480.61,2297.94,182.67,Critical
559,2024-05-13,2024-05-22,CUST-0023,North,50,1,203.67,0.05,193.49,150.87,42.62,Low
560,2023-04-09,2023-04-11,CUST-0086,Central,137,8,142.54,0.0,1140.32,1009.12,131.2,Medium
561,2024-11-17,2024-11-21,CUST-0323,West,109,6,1141.48,0.0,6848.88,4723.38,2125.5,Critical
562,2024-10-24,2024-10-30,CUST-0037,West,7,2,972.79,0.1,1751.02,1531.96,219.06,Low
563,2023-03-31,2023-04-09,CUST-0038,East,46,4,109.14,0.05,414.73,328.24,86.49,Low
564,2024-08-11,,CUST-0117,North,105,4,530.77,0.1,1910.77,1424.88,485.89,Critical
565,2024-03-19,2024-03-28,CUST-0162,East,100,1,407.3,0.0,407.3,254.56,152.74,Low
566,2024-10-18,2024-10-19,CUST-0369,Central,17,4,1046.36,0.15,3557.62,2700.28,857.34,Low
567,2024-01-02,2024-01-12,CUST-0258,East,75,5,272.51,0.05,1294.42,1145.0,149.42,Low
568,2023-10-16,2023-10-17,CUST-0392,South,98,4,10.46,0.1,37.66,25.36,12.3,Critical
569,2023-06-10,2023-06-19,CUST-0274,West,35,2,927.25,0.1,1669.05,1173.74,495.31,High
570,2024-10-11,2024-10-20,CUST-0074,North,96,2,838.18,0.0,1676.36,1260.42,415.94,Medium
571,2023-05-07,2023-05-14,CUST-0022,East,147,3,963.63,0.15,2457.26,2141.4,315.86,Low
572,2023-11-09,2023-11-18,CUST-0108,North,55,3,142.68,0.1,385.24,407.67,-22.43,Medium
573,2023-06-14,2023-06-16,CUST-0095,West,65,7,254.43,0.0,1781.01,1171.73,609.28,Medium
574,2024-11-18,2024-11-27,CUST-0291,East,141,12,758.93,0.1,8196.44,5553.12,2643.32,Low
575,2023-10-25,2023-10-29,CUST-0344,East,65,9,254.43,0.0,2289.87,1506.51,783.36,Critical
576,2023-12-05,2023-12-10,CUST-0183,West,61,5,845.7,0.0,4228.5,3844.1,384.4,Low
577,2023-07-18,2023-07-28,CUST-0163,South,116,2,1098.97,0.05,2088.04,1436.56,651.48,High
578,2024-12-11,,CUST-0300,West,145,9,87.94,0.15,672.74,538.38,134.36,High
579,2024-03-14,2024-03-18,CUST-0087,,81,7,955.96,0.0,6691.72,4679.5,2012.22,Critical
580,2023-10-11,2023-10-19,CUST-0185,West,85,12,889.18,0.1,9603.14,8891.76,711.38,Critical
581,2024-01-03,2024-01-05,CUST-0397,North,125,5,12.4,0.15,52.7,48.45,4.25,Medium
582,2024-10-23,2024-11-01,CUST-0311,East,72,15,1235.84,0.0,18537.6,11807.4,6730.2,Medium
583,2023-09-27,2023-10-06,CUST-0376,East,20,5,689.15,0.0,3445.75,2630.35,815.4,Low
584,2024-08-18,2024-08-27,CUST-0297,South,55,2,142.68,0.0,285.36,271.78,13.58,High
585,2024-07-10,2024-07-17,CUST-0277,,39,3,965.05,0.05,2750.39,2160.57,589.82,Medium
586,2024-08-26,2024-09-04,CUST-0376,North,35,7,927.25,0.1,5841.68,4108.09,1733.59,Low
587,2024-02-11,2024-02-21,CUST-0187,Central,3,3,364.26,0.0,1092.78,1021.29,71.49,Medium
588,2024-06-10,2024-06-20,CUST-0072,South,41,15,16.19,0.0,242.85,160.8,82.05,Medium
589,2024-05-10,,CUST-0184,East,57,6,849.36,0.1,4586.54,3352.74,1233.8,Low
590,2023-09-28,2023-10-07,CUST-0190,West,11,5,173.66,0.0,868.3,789.35,78.95,High
591,2024-02-02,2024-02-08,CUST-0241,South,12,5,1269.08,0.0,6345.4,3941.25,2404.15,Low
592,2024-12-21,2024-12-30,CUST-0267,North,68,4,627.88,0.15,2134.79,1477.36,657.43,Medium
593,2024-01-21,2024-01-23,CUST-0335,South,94,1,162.46,0.15,138.09,96.7,41.39,High
594,2024-01-21,2024-01-27,CUST-0115,Central,104,3,310.02,0.05,883.56,699.3,184.26,Critical
595,2024-05-08,2024-05-16,CUST-0310,East,129,13,1110.78,0.0,14440.14,8751.6,5688.54,Medium
596,2023-08-24,2023-08-27,CUST-0040,Central,72,5,1235.84,0.0,6179.2,3935.8,2243.4,Medium
597,2023-06-11,2023-06-18,CUST-0186,Central,31,10,930.3,0.0,9303.0,6741.3,2561.7,High
598,2023-04-27,2023-05-07,CUST-0247,South,123,10,86.65,0.0,866.5,545.0,321.5,Medium
599,2024-10-24,2024-10-27,CUST-0211,East,63,4,163.51,0.0,654.04,401.24,252.8,Medium
600,2023-05-18,2023-05-21,CUST-0323,Central,11,7,173.66,0.15,1033.28,1105.09,-71.81,Low
601,2023-06-20,2023-06-30,CUST-0133,West,133,1,793.23,0.1,713.91,610.18,103.73,Low
602,2024-11-08,2024-11-18,CUST-0146,East,56,13,1156.86,0.1,13535.26,9640.54,3894.72,Critical
603,2024-05-08,2024-05-11,CUST-0088,West,106,12,650.41,0.15,6634.18,6345.48,288.7,Medium
604,2024-09-30,2024-10-06,CUST-0338,Central,68,7,627.88,0.0,4395.16,2585.38,1809.78,Critical
605,2024-09-02,2024-09-09,CUST-0303,East,59,6,643.0,0.1,3472.2,3539.46,-67.26,Medium
606,2023-04-22,2023-04-29,CUST-0009,West,134,4,909.5,0.15,3092.3,2675.0,417.3,Medium
607,2024-09-12,2024-09-22,CUST-0050,West,122,11,425.22,0.15,3975.81,3683.02,292.79,Low
608,2024-06-28,2024-07-01,CUST-0258,East,24,8,975.42,0.1,7023.02,4846.8,2176.22,Low
609,2024-11-25,2024-12-01,CUST-0333,South,134,3,909.5,0.1,2455.65,2006.25,449.4,Low
610,2024-12-15,2024-12-22,CUST-0272,South,59,1,643.0,0.1,578.7,589.91,-11.21,High
611,2024-08-26,2024-08-29,CUST-0380,Central,26,1,524.26,0.1,471.83,308.39,163.44,High
612,2024-05-03,2024-05-13,CUST-0393,West,22,10,765.69,0.05,7274.06,4697.5,2576.56,Critical
613,2023-09-21,2023-09-30,CUST-0097,East,2,4,885.06,0.15,3009.2,2171.92,837.28,Low
614,2024-06-16,2024-06-23,CUST-0004,South,53,7,1186.34,0.05,7889.16,5190.22,2698.94,High
615,2023-04-20,,CUST-0080,South,150,5,537.46,0.05,2552.94,1756.4,796.54,Critical
616,2024-08-01,2024-08-05,CUST-0188,,71,1,207.35,0.1,186.62,130.41,56.21,Critical
617,2024-07-19,2024-07-28,CUST-0286,South,46,1,109.14,0.05,103.68,82.06,21.62,Critical
618,2023-09-17,2023-09-20,CUST-0158,Central,89,3,818.22,0.1,2209.19,2062.74,146.45,Low
619,2023-08-24,2023-09-02,CUST-0229,West,26,3,524.26,0.0,1572.78,925.17,647.61,Critical
620,2023-12-13,2023-12-20,CUST-0282,Central,14,3,356.16,0.0,1068.48,897.87,170.61,Low
621,2023-04-04,2023-04-06,CUST-0075,South,112,3,742.37,0.0,2227.11,1871.52,355.59,High
622,2023-08-16,2023-08-23,CUST-0190,East,10,18,705.75,0.1,11433.15,7989.66,3443.49,High
623,2024-12-29,2025-01-06,CUST-0306,East,45,10,987.17,0.1,8884.53,6287.7,2596.83,Low
624,2023-07-26,2023-07-27,CUST-0337,Central,74,5,108.38,0.0,541.9,483.85,58.05,Medium
625,2024-09-21,2024-09-22,CUST-0087,East,93,4,674.62,0.0,2698.48,2059.92,638.56,Medium
626,2023-03-30,2023-04-06,CUST-0142,South,91,4,28.1,0.1,101.16,95.24,5.92,Medium
627,2024-06-14,2024-06-19,CUST-0008,East,24,8,975.42,0.15,6632.86,4846.8,1786.06,High
628,2023-12-22,2023-12-29,CUST-0142,West,50,4,203.67,0.1,733.21,603.48,129.73,Low
629,2023-09-25,2023-10-04,CUST-0090,South,130,9,703.81,0.0,6334.29,4279.95,2054.34,Low
630,2024-05-30,2024-06-04,CUST-0151,North,30,6,1205.36,0.15,6147.34,4665.9,1481.44,High
631,2024-12-11,2024-12-15,CUST-0227,South,145,18,87.94,0.1,1424.63,1076.76,347.87,High
632,2024-04-14,2024-04-16,CUST-0349,South,8,4,131.02,0.1,471.67,327.56,144.11,High
633,2023-03-11,2023-03-18,CUST-0196,West,59,10,643.0,0.05,6108.5,5899.1,209.4,High
634,2024-06-12,2024-06-17,CUST-0275,East,68,1,627.88,0.0,627.88,369.34,258.54,Low
635,2024-02-13,2024-02-16,CUST-0345,North,20,2,689.15,0.15,1171.55,1052.14,119.41,Critical
636,2023-11-18,2023-11-21,CUST-0182,West,147,16,963.63,0.05,14647.18,11420.8,3226.38,Medium
637,2024-05-25,2024-05-30,CUST-0378,West,61,9,845.7,0.0,7611.3,6919.38,691.92,Medium
638,2023-08-23,2023-08-25,CUST-0104,West,92,7,1162.83,0.0,8139.81,4845.12,3294.69,Low
639,2023-03-22,2023-03-23,CUST-0347,South,2,21,885.06,0.15,15798.32,11402.58,4395.74,Critical
640,2024-01-16,2024-01-21,CUST-0318,North,127,4,238.66,0.15,811.44,717.76,93.68,Critical
641,2023-07-07,2023-07-11,CUST-0392,Central,72,10,1235.84,0.1,11122.56,7871.6,3250.96,Medium
642,2023-02-25,2023-02-26,CUST-0270,South,123,11,86.65,0.15,810.18,599.5,210.68,High
643,2024-02-08,2024-02-17,CUST-0352,West,118,14,472.2,0.0,6610.8,5463.5,1147.3,Critical
644,2023-11-20,2023-11-27,CUST-0353,East,4,1,435.23,0.0,435.23,406.76,28.47,Low
645,2023-11-30,2023-12-09,CUST-0186,Central,67,4,394.79,0.0,1579.16,1025.44,553.72,High
646,2023-08-31,2023-09-03,CUST-0138,South,88,6,198.66,0.05,1132.36,789.36,343.0,Critical
647,2024-03-10,2024-03-17,CUST-0108,South,96,14,838.18,0.05,11147.79,8822.94,2324.85,High
648,2024-04-06,2024-04-10,CUST-0093,Central,34,6,236.39,0.15,1205.59,1172.16,33.43,Low
649,2023-10-04,2023-10-08,CUST-0121,Central,111,11,481.62,0.1,4768.04,4378.33,389.71,Medium
650,2023-06-03,2023-06-11,CUST-0243,East,46,1,109.14,0.1,98.23,82.06,16.17,Medium
651,2024-10-07,2024-10-12,CUST-0265,Central,81,3,955.96,0.1,2581.09,2005.5,575.59,High
652,2024-07-29,2024-08-01,CUST-0291,East,102,12,521.54,0.0,6258.48,5349.12,909.36,Low
653,2023-08-09,2023-08-15,CUST-0131,South,25,4,837.8,0.1,3016.08,2538.8,477.28,High
654,2024-01-05,2024-01-11,CUST-0185,,143,5,699.09,0.05,3320.68,2796.35,524.33,Low
655,2024-02-26,2024-03-07,CUST-0063,North,51,14,1042.28,0.15,12403.13,9063.32,3339.81,Medium
656,2023-10-19,,CUST-0182,North,131,2,152.39,0.1,274.3,225.76,48.54,Low
657,2024-01-26,2024-01-29,CUST-0315,North,119,2,686.72,0.0,1373.44,1144.54,228.9,High
658,2024-03-07,2024-03-09,CUST-0324,,147,1,963.63,0.1,867.27,713.8,153.47,Low
659,2023-06-15,2023-06-20,CUST-0176,West,81,14,955.96,0.05,12714.27,9359.0,3355.27,High
660,2024-09-11,2024-09-17,CUST-0331,South,70,10,1142.57,0.1,10283.13,7052.9,3230.23,Critical
661,2024-02-28,2024-03-03,CUST-0086,West,6,9,711.23,0.0,6401.07,5040.18,1360.89,High
662,2024-12-18,2024-12-25,CUST-0384,East,54,3,465.39,0.0,1396.17,1173.24,222.93,Low
663,2023-04-08,2023-04-09,CUST-0033,South,141,1,758.93,0.0,758.93,462.76,296.17,Critical
664,2024-06-20,2024-06-30,CUST-0392,East,27,1,730.68,0.05,694.15,689.32,4.83,Medium
665,2023-03-28,2023-04-01,CUST-0336,South,80,12,505.03,0.0,6060.36,5411.04,649.32,High
666,2024-03-29,2024-04-01,CUST-0321,West,34,7,236.39,0.15,1406.52,1367.52,39.0,Low
667,2023-02-05,2023-02-13,CUST-0340,North,84,8,1012.81,0.1,7292.23,5001.52,2290.71,High
668,2024-07-15,2024-07-25,CUST-0228,West,139,6,199.28,0.0,1195.68,830.34,365.34,Critical
669,2024-10-08,2024-10-17,CUST-0384,Central,112,2,742.37,0.15,1262.03,1247.68,14.35,High
670,2023-12-22,2023-12-30,CUST-0247,,59,3,643.0,0.0,1929.0,1769.73,159.27,High
671,2024-01-10,2024-01-11,CUST-0212,North,40,2,59.25,0.05,112.57,111.8,0.77,Low
672,2024-06-19,2024-06-27,CUST-0389,West,89,1,818.22,0.05,777.31,687.58,89.73,Low
673,2024-12-05,2024-12-12,CUST-0252,South,77,9,1159.58,0.0,10436.22,6522.66,3913.56,High
674,2024-09-03,2024-09-07,CUST-0119,East,141,1,758.93,0.05,720.98,462.76,258.22,Critical
675,2024-07-28,2024-08-04,CUST-0224,,64,2,656.58,0.0,1313.16,994.82,318.34,Critical
676,2023-08-14,2023-08-23,CUST-0135,East,109,4,1141.48,0.0,4565.92,3148.92,1417.0,High
677,2023-10-19,2023-10-23,CUST-0333,Central,69,5,596.74,0.1,2685.33,2162.1,523.23,Low
678,2023-07-06,2023-07-16,CUST-0070,,29,1,274.08,0.1,246.67,238.33,8.34,Critical
679,2023-10-06,2023-10-12,CUST-0359,Central,126,6,662.32,0.0,3973.92,2597.34,1376.58,Low
680,2023-06-05,2023-06-07,CUST-0026,Central,6,5,711.23,0.0,3556.15,2800.1,756.05,High
681,2023-10-03,2023-10-05,CUST-0065,South,3,12,364.26,0.0,4371.12,4085.16,285.96,Medium
682,2023-01-16,2023-01-21,CUST-0253,West,88,5,198.66,0.1,893.97,657.8,236.17,Critical
683,2024-01-16,2024-01-19,CUST-0238,East,85,7,889.18,0.0,6224.26,5186.86,1037.4,Low
684,2023-09-30,2023-10-08,CUST-0398,South,19,2,1037.93,0.15,1764.48,1461.88,302.6,Medium
685,2023-07-16,2023-07-20,CUST-0129,South,4,2,435.23,0.0,870.46,813.52,56.94,Critical
686,2024-03-29,2024-03-31,CUST-0127,East,51,1,1042.28,0.1,938.05,647.38,290.67,Medium
687,2024-04-29,2024-04-30,CUST-0200,North,83,2,208.13,0.0,416.26,344.02,72.24,Low
688,2023-09-17,2023-09-18,CUST-0247,North,51,3,1042.28,0.05,2970.5,1942.14,1028.36,Medium
689,2023-04-26,2023-04-29,CUST-0121,South,84,11,1012.81,0.0,11140.91,6877.09,4263.82,High
690,2024-08-21,2024-08-22,CUST-0062,South,63,2,163.51,0.0,327.02,200.62,126.4,Critical
691,2024-12-05,2024-12-09,CUST-0306,West,96,18,838.18,0.0,15087.24,11343.78,3743.46,Medium
692,2024-05-26,2024-05-27,CUST-0047,,87,7,1034.88,0.0,7244.16,4499.46,2744.7,High
693,2024-10-22,2024-10-30,CUST-0079,Central,28,6,933.02,0.0,5598.12,3611.7,1986.42,Medium
694,2023-11-21,2023-11-22,CUST-0286,North,113,5,739.43,0.0,3697.15,2240.7,1456.45,Critical
695,2024-01-02,2024-01-10,CUST-0371,West,65,4,254.43,0.0,1017.72,669.56,348.16,Critical
696,2024-07-26,2024-08-05,CUST-0151,Central,126,3,662.32,0.0,1986.96,1298.67,688.29,Medium
697,2024-07-10,2024-07-20,CUST-0179,North,120,1,786.46,0.05,747.14,714.96,32.18,Medium
698,2023-03-12,2023-03-17,CUST-0272,West,116,2,1098.97,0.05,2088.04,1436.56,651.48,High
699,2024-04-09,2024-04-10,CUST-0001,Central,98,14,10.46,0.0,146.44,88.76,57.68,High
700,2024-09-27,2024-10-04,CUST-0123,North,17,7,1046.36,0.15,6225.84,4725.49,1500.35,Medium
701,2024-06-20,2024-06-30,CUST-0350,South,142,14,889.09,0.0,12447.26,10548.58,1898.68,High
702,2023-11-27,2023-12-06,CUST-0210,North,29,3,274.08,0.0,822.24,714.99,107.25,Low
703,2023-02-14,2023-02-16,CUST-0067,West,9,2,819.2,0.0,1638.4,1170.28,468.12,Critical
704,2023-07-16,2023-07-24,CUST-0051,East,147,5,963.63,0.1,4336.34,3569.0,767.34,High
705,2023-02-20,2023-02-24,CUST-0188,West,19,2,1037.93,0.0,2075.86,1461.88,613.98,Critical
706,2023-03-23,2023-03-30,CUST-0240,East,93,5,674.62,0.15,2867.14,2574.9,292.24,High
707,2024-12-26,2024-12-27,CUST-0030,Central,69,1,596.74,0.15,507.23,432.42,74.81,Low
708,2023-11-08,2023-11-10,CUST-0040,West,133,1,793.23,0.0,793.23,610.18,183.05,Medium
709,2024-06-28,2024-07-02,CUST-0198,West,50,6,203.67,0.15,1038.72,905.22,133.5,Medium
710,2024-07-25,2024-08-04,CUST-0384,Central,107,14,1009.7,0.0,14135.8,9179.1,4956.7,High
711,2024-11-21,2024-11-24,CUST-0235,South,27,6,730.68,0.0,4384.08,4135.92,248.16,Critical
712,2024-05-31,2024-06-08,CUST-0173,West,137,7,142.54,0.15,848.11,882.98,-34.87,High
713,2023-11-19,2023-11-26,CUST-0282,North,96,5,838.18,0.1,3771.81,3151.05,620.76,High
714,2024-09-15,2024-09-22,CUST-0124,Central,140,5,864.58,0.0,4322.9,3859.75,463.15,High
715,2024-01-04,2024-01-05,CUST-0232,South,102,1,521.54,0.0,521.54,445.76,75.78,High
716,2024-09-02,2024-09-03,CUST-0009,Central,35,2,927.25,0.05,1761.78,1173.74,588.04,High
717,2023-08-16,2023-08-25,CUST-0110,North,6,11,711.23,0.05,7432.35,6160.22,1272.13,Medium
718,2023-04-07,2023-04-10,CUST-0020,South,92,3,1162.83,0.0,3488.49,2076.48,1412.01,High
719,2024-01-11,2024-01-16,CUST-0299,West,60,11,61.01,0.05,637.55,493.46,144.09,Low
720,2024-08-07,2024-08-13,CUST-0205,Central,56,5,1156.86,0.0,5784.3,3707.9,2076.4,Critical
721,2023-06-27,2023-07-02,CUST-0250,Central,25,5,837.8,0.15,3560.65,3173.5,387.15,Low
722,2024-08-13,2024-08-19,CUST-0196,East,15,3,1101.97,0.05,3140.61,2248.92,891.69,Critical
723,2024-03-02,2024-03-03,CUST-0062,West,3,8,364.26,0.1,2622.67,2723.44,-100.77,High
724,2024-06-20,2024-06-23,CUST-0022,North,139,9,199.28,0.15,1524.49,1245.51,278.98,High
725,2024-05-29,2024-06-05,CUST-0358,West,40,2,59.25,0.0,118.5,111.8,6.7,Critical
726,2024-09-01,2024-09-08,CUST-0295,Central,24,1,975.42,0.0,975.42,605.85,369.57,High
727,2024-02-08,2024-02-16,CUST-0076,West,87,1,1034.88,0.0,1034.88,642.78,392.1,Low
728,2024-07-15,2024-07-24,CUST-0205,North,22,7,765.69,0.1,4823.85,3288.25,1535.6,Critical
729,2024-12-15,2024-12-19,CUST-0067,West,124,6,1063.46,0.15,5423.65,4116.6,1307.05,Critical
730,2024-02-09,2024-02-19,CUST-0334,,51,22,1042.28,0.15,19490.64,14242.36,5248.28,Medium
731,2023-09-06,2023-09-16,CUST-0037,North,111,5,481.62,0.05,2287.69,1990.15,297.54,Low
732,2023-04-26,2023-05-02,CUST-0344,South,109,4,1141.48,0.05,4337.62,3148.92,1188.7,Medium
733,2023-11-25,2023-11-28,CUST-0177,Central,7,6,972.79,0.05,5544.9,4595.88,949.02,High
734,2024-09-23,2024-09-24,CUST-0227,Central,38,6,749.04,0.1,4044.82,3430.74,614.08,Medium
735,2023-07-24,2023-07-26,CUST-0351,North,40,4,59.25,0.0,237.0,223.6,13.4,Low
736,2023-09-06,2023-09-12,CUST-0318,West,74,2,108.38,0.0,216.76,193.54,23.22,Low
737,2023-11-09,2023-11-13,CUST-0231,South,6,5,711.23,0.05,3378.34,2800.1,578.24,Medium
738,2023-07-28,2023-08-05,CUST-0280,Central,67,4,394.79,0.15,1342.29,1025.44,316.85,Medium
739,2024-12-12,2024-12-21,CUST-0358,East,97,4,842.53,0.15,2864.6,2880.44,-15.84,Low
740,2023-09-19,2023-09-29,CUST-0088,East,73,8,359.65,,2877.2,1944.08,933.12,High
741,2023-02-24,2023-03-01,CUST-0239,East,18,5,844.96,0.1,3802.32,3225.05,577.27,High
742,2023-04-21,2023-04-28,CUST-0010,North,99,1,580.96,0.0,580.96,347.88,233.08,Low
743,2023-11-20,2023-11-23,CUST-0249,Central,137,2,142.54,0.0,285.08,252.28,32.8,Medium
744,2024-05-27,2024-05-31,CUST-0235,Central,6,4,711.23,,2844.92,2240.08,604.84,High
745,2023-12-08,2023-12-14,CUST-0251,South,41,5,16.19,0.0,80.95,53.6,27.35,High
746,2023-12-30,2024-01-04,CUST-0321,North,61,7,845.7,0.15,5031.92,5381.74,-349.82,Low
747,2024-10-02,2024-10-07,CUST-0132,South,8,5,131.02,0.15,556.84,409.45,147.39,Medium
748,2023-06-05,2023-06-12,CUST-0175,South,36,1,884.26,0.0,884.26,529.5,354.76,Medium
749,2024-03-03,2024-03-08,CUST-0124,Central,40,1,59.25,0.1,53.32,55.9,-2.58,High
750,2024-04-04,2024-04-14,CUST-0278,West,53,7,1186.34,0.0,8304.38,5190.22,3114.16,Medium
751,2023-05-22,2023-05-25,CUST-0159,Central,35,4,927.25,0.1,3338.1,2347.48,990.62,Medium
752,2023-11-22,2023-11-25,CUST-0035,Central,137,5,142.54,0.0,712.7,630.7,82.0,High
753,2023-05-30,2023-06-06,CUST-0373,East,82,3,132.9,0.1,358.83,318.96,39.87,High
754,2024-03-29,2024-03-31,CUST-0382,North,39,2,965.05,0.0,1930.1,1440.38,489.72,Medium
755,2023-07-09,2023-07-19,CUST-0014,Central,69,3,596.74,0.15,1521.69,1297.26,224.43,Medium
756,2024-09-02,2024-09-04,CUST-0119,West,7,5,972.79,0.05,4620.75,3829.9,790.85,Critical
757,2023-05-18,2023-05-21,CUST-0258,Central,121,5,355.94,0.05,1690.72,1547.55,143.17,Critical
758,2024-05-18,2024-05-22,CUST-0243,West,42,9,62.68,0.0,564.12,527.22,36.9,Low
759,2024-02-23,2024-02-27,CUST-0392,East,70,1,1142.57,0.1,1028.31,705.29,323.02,Medium
760,2023-07-29,2023-08-06,CUST-0034,West,113,1,739.43,0.15,628.52,448.14,180.38,High
761,2024-04-13,2024-04-23,CUST-0127,South,104,4,310.02,0.0,1240.08,932.4,307.68,Critical
762,2023-11-17,2023-11-26,CUST-0202,,147,7,963.63,0.15,5733.6,4996.6,737.0,Low
763,2024-06-17,2024-06-21,CUST-0056,South,117,8,255.38,0.0,2043.04,1688.48,354.56,Critical
764,2023-02-10,2023-02-14,CUST-0286,South,133,3,793.23,0.0,2379.69,1830.54,549.15,High
765,2024-03-26,2024-03-29,CUST-0204,North,74,1,108.38,0.1,97.54,96.77,0.77,Critical
766,2023-10-29,2023-11-06,CUST-0314,East,133,3,793.23,0.0,2379.69,1830.54,549.15,Critical
767,2023-04-03,2023-04-13,CUST-0370,Central,29,6,274.08,0.0,1644.48,1429.98,214.5,Medium
768,2024-02-07,2024-02-10,CUST-0212,North,116,4,1098.97,0.0,4395.88,2873.12,1522.76,Critical
769,2024-08-27,2024-09-01,CUST-0365,West,117,7,255.38,0.0,1787.66,1477.42,310.24,High
770,2024-12-09,,CUST-0333,West,32,11,350.62,0.0,3856.82,3324.86,531.96,Critical
771,2024-10-11,2024-10-20,CUST-0186,East,135,4,199.75,0.1,719.1,733.04,-13.94,Medium
772,2024-01-23,2024-01-29,CUST-0282,South,12,3,1269.08,0.0,3807.24,2364.75,1442.49,Medium
